86,17,14,97,56,99,8,36,60,31,39,77,30,72,25,12,1,25,63,17,57,69,40,62,42,5,39,58,38,77,41,57,96,43,37,7,37,12,73,23,9,50,76,73,38,39,44,40,85,67,87,81,52,66,47,88,22,64,95,3,44,31,55,87,52,68,90,18,13,20,60,47,57,8,13,62,33,93,52,52,67,74,94,10,87,75,52,21,12,71,13,37,32,12,9,79,59,59,86,4,4,46,7,23,52,10,58,20,68,78,29,32,22,49,51,84,80,48,55,89,86,19,95,22,11,26,0,37
28,95,98,77,7,15,76,48,78,15,60,94,7,22,17,10,4,46,45,28,84,46,99,35,0,44,61,60,13,42,64,37,74,60,81,4,38,30,29,47,88,73,52,48,44,57,37,25,32,20,64,83,48,33,16,51,8,76,13,2,26,65,48,68,57,97,49,37,49,23,79,61,1,89,37,83,33,6,8,46,88,3,6,42,99,20,54,68,20,30,35,95,81,3,96,63,39,76,59,41,54,67,29,33,65,12,23,11,65,12,67,26,56,92,44,93,19,58,92,51,80,0,86,23,64,83,9,46
25,73,75,52,19,23,10,49,53,70,5,67,39,22,36,54,20,67,57,22,35,87,73,87,34,42,97,99,11,15,32,49,38,8,92,25,56,98,30,17,85,0,80,60,27,15,51,21,37,11,25,68,38,57,35,34,47,44,46,36,90,1,23,95,89,29,94,76,15,4,42,9,59,47,22,83,10,72,63,50,3,6,37,13,48,32,54,84,98,3,86,22,64,3,46,67,61,14,89,18,83,7,64,80,76,71,20,85,13,83,9,53,5,47,60,66,71,19,90,91,78,46,84,14,49,63,14,6
49,65,22,83,65,45,59,48,84,84,52,32,39,91,36,47,5,47,26,2,69,7,17,81,48,5,54,99,19,98,83,18,14,54,48,55,4,63,56,75,70,19,86,87,79,55,46,44,58,32,14,15,18,42,71,62,96,46,32,2,79,19,85,98,11,23,24,34,19,84,26,73,71,91,21,50,83,24,72,35,55,62,55,43,13,45,41,71,21,87,90,37,91,60,48,5,39,77,55,89,51,30,85,9,82,11,19,60,21,87,55,36,0,13,48,53,81,31,36,88,76,28,58,75,12,70,75,8
81,15,55,89,72,68,6,12,54,79,28,37,39,4,36,28,71,72,97,14,51,87,43,30,72,13,52,11,78,0,41,44,80,8,86,69,84,9,38,97,72,54,83,99,52,86,14,34,36,93,4,80,44,82,17,2,91,54,19,29,10,73,9,83,25,76,32,76,24,61,57,43,42,12,30,63,79,67,65,96,30,92,16,78,36,62,4,81,78,41,32,60,42,16,38,50,87,91,87,30,24,62,38,0,28,1,57,39,44,58,92,9,7,75,68,29,50,3,90,73,47,79,98,58,1,14,99,53
96,39,96,55,21,86,4,55,91,25,73,93,58,17,0,47,24,45,0,47,66,82,37,25,84,47,86,38,66,90,24,43,72,50,69,94,26,92,27,70,36,98,44,53,58,46,87,61,49,21,17,76,48,54,96,87,23,13,42,31,75,25,89,99,49,75,63,87,11,36,89,79,81,41,27,21,60,42,87,9,62,36,58,16,54,67,12,36,62,79,70,43,89,65,54,90,84,19,70,95,30,39,47,40,40,82,64,68,83,12,75,23,38,52,31,34,26,48,4,28,29,27,84,35,16,70,29,54
32,87,82,77,75,43,90,72,47,67,26,35,26,3,76,10,76,41,36,20,3,13,74,42,7,98,60,70,55,6,35,33,3,35,4,68,97,86,21,56,70,59,74,59,30,39,93,23,90,99,67,23,57,41,56,21,37,49,46,78,30,37,7,7,13,82,91,94,2,41,82,99,73,8,86,29,39,25,31,59,67,96,11,69,26,70,35,53,98,13,75,53,97,22,68,69,71,18,3,79,89,12,79,77,30,41,27,49,53,41,47,95,52,48,29,33,37,46,78,27,68,94,33,66,35,73,43,45
72,49,53,81,55,61,42,4,69,43,19,7,88,40,32,44,85,78,82,13,87,14,1,69,52,36,85,10,26,28,80,79,82,11,41,93,37,70,98,62,22,90,63,98,89,34,82,12,48,21,65,63,4,94,22,85,35,25,85,30,98,85,47,24,79,84,86,60,1,89,35,33,18,74,37,26,54,10,49,54,51,29,5,39,45,37,47,28,59,46,12,50,25,52,34,18,66,25,28,34,55,57,1,61,78,89,67,51,94,91,37,51,62,56,8,8,8,25,45,8,73,11,58,92,37,48,51,2
19,22,43,1,43,76,35,2,75,93,54,91,76,89,71,64,70,52,54,79,22,32,91,85,23,52,91,7,48,70,5,50,96,42,69,31,69,66,49,6,80,90,25,66,29,45,32,53,19,59,66,0,52,22,37,87,41,11,3,67,73,78,90,90,94,67,66,45,2,17,84,5,0,58,7,83,78,48,43,63,42,90,52,79,86,69,32,87,62,82,43,31,22,41,69,44,74,55,75,99,75,51,17,99,84,95,43,12,73,69,59,37,90,22,22,56,84,48,61,43,68,82,80,64,80,76,52,20
49,80,14,2,16,7,57,71,81,51,18,20,24,86,78,36,99,10,67,16,17,2,76,67,32,78,32,87,10,45,62,95,44,59,5,93,33,17,56,99,61,58,69,4,4,20,97,87,10,71,22,24,53,16,44,85,5,41,8,31,92,85,52,55,86,73,95,18,84,53,63,52,47,24,0,89,48,8,3,80,67,16,64,19,31,40,10,39,62,91,66,84,44,40,91,4,85,46,35,80,8,32,97,85,93,33,66,54,81,4,84,99,87,88,24,60,27,28,29,11,24,65,52,84,53,52,92,33
95,54,93,25,69,63,18,23,27,18,81,20,79,8,70,65,69,55,82,22,57,85,40,53,53,83,9,58,57,52,78,99,30,59,39,82,95,54,71,79,82,3,31,70,77,50,86,41,88,84,83,54,89,50,58,8,50,22,58,12,99,39,10,18,67,11,14,6,64,91,15,54,53,36,76,3,4,44,77,92,57,16,62,91,80,44,83,36,37,43,94,86,22,50,12,12,42,72,77,63,63,29,3,26,84,31,35,97,40,43,57,96,91,82,83,65,2,15,88,2,29,78,91,91,26,82,64,99
69,9,86,50,28,5,52,87,0,87,88,57,21,19,26,77,23,50,18,15,91,19,98,62,43,90,90,28,4,57,77,65,3,33,21,55,54,63,98,43,58,59,18,93,66,78,34,60,29,50,58,35,50,19,8,98,40,82,9,63,1,37,2,22,86,15,12,94,26,91,68,0,85,0,13,70,76,1,68,47,37,6,6,83,63,22,50,49,36,54,60,54,31,32,52,2,69,91,22,27,1,66,48,84,32,46,20,48,15,63,46,76,62,27,54,30,28,53,24,85,76,13,84,46,70,40,25,26
41,40,97,4,7,32,10,18,2,6,10,33,23,21,69,53,16,33,12,22,38,39,15,44,88,67,59,11,99,32,93,56,3,2,91,25,25,78,76,9,83,16,39,45,39,39,1,77,30,93,78,9,16,73,18,93,55,3,28,87,9,49,19,50,8,29,89,64,83,6,67,31,79,44,53,77,63,81,38,53,40,68,63,56,2,31,41,86,3,12,4,59,20,99,35,67,2,15,37,76,87,60,81,80,93,83,34,42,58,53,2,53,10,27,94,51,92,78,40,41,22,53,37,4,18,73,29,23
7,20,95,0,41,54,13,77,35,31,76,62,44,9,38,35,7,60,46,86,4,47,30,60,12,3,19,90,15,31,59,50,85,61,43,12,66,11,20,51,36,97,98,46,50,1,7,43,98,11,63,83,44,38,17,71,37,0,41,29,51,78,86,93,13,66,20,45,24,48,58,15,15,54,69,98,23,77,87,68,71,66,34,7,16,38,61,9,37,56,43,11,56,31,31,84,6,15,3,84,83,8,48,95,4,6,93,57,56,66,61,23,33,33,80,63,71,45,74,6,27,90,72,79,8,19,57,0
96,90,89,62,41,83,64,79,67,26,95,45,9,26,87,42,48,63,39,82,72,79,7,44,2,64,99,49,69,67,53,51,25,75,64,41,20,36,69,46,3,34,21,93,87,40,55,65,31,92,73,78,78,50,67,88,62,46,86,43,49,94,96,17,72,45,58,34,30,68,33,21,4,6,8,25,64,83,46,69,44,36,89,79,53,16,37,67,25,67,63,38,95,73,19,73,2,4,72,78,18,94,63,8,98,79,11,5,9,47,10,22,37,80,43,24,15,51,52,63,82,30,11,22,70,3,84,65
72,26,91,27,33,62,54,48,33,80,37,63,95,86,90,15,19,19,84,84,92,48,53,10,40,88,89,83,94,14,19,93,55,2,3,52,47,71,67,21,13,96,24,24,94,91,39,3,62,68,28,31,42,95,33,54,82,84,72,10,6,66,29,3,87,73,81,48,31,14,5,64,43,6,67,90,46,12,26,65,63,14,40,2,7,51,90,66,55,8,60,37,23,14,84,25,24,69,71,77,52,6,1,28,95,6,11,5,88,84,97,52,86,75,41,60,82,95,5,16,50,47,16,7,44,25,53,53
38,99,67,35,82,13,35,17,44,99,88,57,41,35,88,6,54,41,9,5,16,38,63,56,0,84,94,13,96,98,57,91,54,17,19,26,36,15,38,68,14,45,93,58,2,59,0,44,53,70,12,36,77,19,58,68,96,40,14,24,27,68,29,69,47,33,22,85,89,32,54,8,32,35,85,66,60,20,89,12,80,92,17,87,21,70,29,38,32,94,73,47,29,12,11,36,73,96,55,19,43,42,4,87,48,10,58,70,67,47,31,88,46,32,12,7,47,42,31,57,74,54,18,32,78,6,19,90
59,80,99,73,14,62,92,97,73,53,76,4,82,1,99,74,62,28,73,96,23,24,96,46,14,20,90,93,0,44,69,26,76,0,52,14,58,48,13,16,54,50,69,23,93,92,69,60,78,57,41,7,36,9,21,60,75,85,96,32,2,79,94,73,57,56,4,54,68,5,64,98,78,88,74,76,65,68,81,86,32,30,86,54,69,44,9,81,8,88,75,90,63,26,36,92,92,88,21,49,38,45,30,48,24,46,95,33,55,96,53,70,49,7,58,75,2,73,56,73,79,88,65,91,65,84,83,75
24,55,60,78,11,26,91,69,29,40,84,2,14,78,91,34,42,7,46,60,45,40,79,92,92,23,28,27,37,99,16,71,43,20,32,0,47,94,80,75,53,75,95,87,99,67,77,15,73,82,16,75,5,86,90,12,16,30,81,30,21,52,69,94,3,24,31,62,51,23,13,3,12,52,83,70,77,75,34,2,20,15,24,63,40,18,5,72,45,7,35,38,87,16,64,11,31,8,77,25,93,66,55,13,38,30,74,38,30,44,5,85,67,35,54,30,26,89,9,28,34,71,61,49,90,31,11,79
65,64,9,18,72,84,3,28,5,13,1,53,31,20,20,27,77,32,45,55,13,73,46,98,82,46,58,63,16,59,21,87,67,24,46,66,95,23,88,40,58,96,6,54,59,31,36,52,98,87,88,56,1,84,96,23,76,85,87,25,10,33,72,11,12,13,48,25,27,13,31,38,68,34,6,83,36,79,61,65,12,24,38,57,11,72,86,59,29,45,47,81,28,29,64,8,70,46,29,6,26,62,5,41,76,46,92,71,90,20,86,52,88,15,34,73,60,37,1,63,93,23,49,59,98,94,16,69
74,69,73,73,82,86,90,58,26,81,21,66,16,89,41,0,50,59,55,43,63,17,99,84,16,65,91,20,39,27,97,35,66,37,81,71,4,32,54,19,96,94,85,84,84,33,38,88,42,83,41,38,55,55,68,60,49,82,19,34,33,31,97,3,80,59,73,32,0,88,10,65,62,65,74,3,48,81,16,27,33,25,90,32,73,80,14,42,91,74,47,90,60,94,33,20,97,3,95,55,98,87,29,75,67,73,3,89,72,65,85,31,40,81,2,8,43,59,34,71,81,87,61,72,98,97,4,94
24,90,2,3,3,52,90,75,9,23,66,61,27,32,86,66,30,43,94,62,68,38,27,49,59,74,59,20,78,44,93,23,23,58,95,55,97,69,71,99,35,63,58,30,91,0,20,49,48,59,4,62,69,20,97,44,44,65,74,58,35,54,43,66,2,50,59,35,13,54,87,71,5,69,49,55,64,57,80,62,49,3,20,72,64,95,89,37,30,80,31,35,52,94,7,18,39,72,69,45,29,9,74,35,48,28,65,34,51,95,66,15,77,49,8,0,73,97,7,57,85,50,48,31,57,94,61,94
22,49,44,54,46,54,10,31,35,67,49,29,74,65,89,18,48,45,82,17,7,51,96,41,96,36,9,17,70,71,79,16,40,40,14,30,16,35,26,52,58,29,97,63,37,47,45,6,9,96,94,99,10,92,20,18,13,9,7,11,65,73,81,32,52,2,27,99,84,48,18,45,60,53,56,59,22,13,20,17,67,52,97,41,38,97,31,82,45,69,23,4,62,0,6,21,67,61,61,41,93,92,76,79,88,46,10,55,80,76,73,80,28,33,79,26,2,59,84,64,78,95,84,61,8,6,58,42
25,18,71,2,44,67,89,18,17,70,32,43,41,15,28,41,63,81,51,96,42,3,23,7,45,45,74,40,60,88,58,84,86,20,81,55,31,32,39,37,87,96,35,9,40,71,43,14,85,10,11,77,76,66,37,60,83,44,9,3,55,24,57,60,86,25,57,53,39,59,51,72,62,24,49,53,69,45,89,28,95,52,57,60,51,39,78,69,72,4,77,58,14,72,46,77,50,18,70,99,44,35,75,17,28,39,74,86,47,57,29,74,10,59,89,40,33,39,75,12,55,41,69,14,39,32,1,86
63,66,52,77,98,67,74,54,81,50,20,84,45,78,8,15,77,12,50,64,21,53,78,6,32,13,94,66,26,37,47,25,25,1,58,96,4,23,11,38,63,8,42,64,38,72,37,90,60,42,22,97,16,30,44,56,59,19,25,92,36,59,46,91,91,72,5,43,64,62,47,42,52,14,80,33,57,57,15,61,88,5,78,41,20,52,19,27,15,52,42,66,27,69,9,99,48,27,13,15,54,87,30,40,84,89,93,39,11,23,6,51,63,27,34,52,75,14,10,24,25,26,82,6,21,46,70,20
85,33,15,21,22,59,75,74,31,29,45,11,78,28,13,64,45,55,16,22,67,45,95,12,77,38,85,35,78,94,81,79,82,16,95,59,86,22,73,23,2,99,88,44,44,42,96,83,31,5,20,5,47,96,49,98,29,14,2,5,82,87,69,14,27,1,64,94,11,7,81,84,33,69,35,12,13,54,85,34,67,7,0,25,33,78,4,98,75,90,19,64,69,55,72,68,83,58,79,12,40,33,61,80,28,94,25,22,57,16,28,86,97,60,52,49,57,40,43,7,52,46,52,51,50,28,13,10
3,80,95,12,42,52,86,86,83,9,42,31,0,74,16,72,41,30,24,21,39,46,51,2,55,34,67,18,80,79,2,66,9,93,94,3,39,67,19,21,65,89,61,11,5,7,3,44,11,21,23,71,26,60,41,87,40,39,21,96,11,5,85,17,40,73,48,92,59,65,87,55,98,20,83,94,96,28,69,9,44,0,91,71,41,61,0,4,85,48,66,66,85,29,58,12,86,34,45,85,51,45,49,82,33,80,53,70,19,74,19,67,19,47,74,23,48,85,61,31,32,50,52,64,85,74,5,73
51,87,10,83,19,5,69,48,77,95,30,24,18,89,25,64,9,98,59,85,93,69,60,69,60,38,79,32,23,29,9,22,6,54,27,44,41,61,48,29,6,99,38,54,65,88,60,16,72,3,27,76,48,20,43,98,11,63,53,84,10,21,99,14,50,62,68,46,83,53,66,49,92,2,16,28,51,70,89,91,75,48,69,33,30,3,16,36,17,67,42,61,49,52,28,53,68,1,74,76,8,14,82,89,50,79,48,28,46,87,72,90,69,64,3,37,86,91,16,55,17,90,27,90,33,15,49,68
58,22,87,43,98,11,72,7,37,2,89,47,33,56,77,41,1,6,56,34,14,13,46,69,69,26,0,22,83,15,26,35,13,2,74,18,71,62,2,13,95,47,52,29,6,50,92,27,34,11,53,20,55,84,94,25,90,67,8,27,89,11,80,59,48,22,98,96,63,43,88,93,32,65,27,21,37,82,1,16,35,96,5,43,78,46,53,61,57,43,55,1,70,61,30,66,1,58,9,8,81,10,8,89,88,7,91,75,4,6,70,91,84,7,5,82,78,51,35,62,69,84,26,19,11,52,14,48
77,31,81,24,94,88,26,92,59,22,6,24,58,65,80,9,66,26,26,47,83,38,78,3,30,54,60,89,53,90,31,22,42,71,41,46,55,82,49,90,42,83,33,4,62,4,72,80,24,13,31,52,62,85,84,23,17,97,91,66,92,47,45,93,91,92,75,98,24,77,77,79,5,84,13,47,0,55,94,63,15,94,39,35,14,82,75,12,98,16,51,30,67,7,19,62,26,17,47,71,90,73,49,59,81,78,39,28,81,99,39,39,6,85,23,11,65,4,12,60,6,46,81,93,12,1,86,96
37,40,98,64,98,90,95,98,78,94,36,20,83,81,45,49,2,99,22,58,31,83,89,49,69,70,38,2,60,34,23,84,40,80,29,48,35,11,29,92,47,79,75,48,60,50,87,73,44,88,71,7,37,75,42,58,14,94,92,67,46,84,27,23,0,19,81,37,77,58,86,26,59,72,33,0,83,30,56,25,10,24,99,32,24,88,55,99,71,74,34,25,62,80,34,89,18,35,56,42,72,7,32,31,63,29,72,79,79,21,26,39,33,87,68,12,80,81,54,70,31,41,69,83,21,48,75,72
45,64,94,1,91,15,75,4,84,41,51,53,15,58,8,31,78,53,24,77,96,36,36,57,52,7,5,26,49,78,17,60,26,43,77,6,58,55,30,47,90,50,53,83,26,69,72,74,75,86,13,57,65,98,8,76,4,91,9,67,82,69,74,79,40,60,26,78,20,4,68,61,64,72,85,61,39,33,9,96,25,39,83,79,31,70,54,96,70,53,43,40,1,54,40,3,54,95,42,89,39,78,24,6,0,18,32,93,9,13,42,92,2,14,35,27,62,94,41,61,21,14,7,49,23,99,78,48
10,94,67,27,32,42,37,79,42,92,89,3,79,54,17,83,53,75,22,58,2,30,52,52,37,62,31,72,82,51,59,12,44,32,21,71,23,32,91,52,79,18,76,80,23,43,2,91,37,63,23,17,33,45,61,32,66,45,99,32,62,46,39,91,79,58,85,90,36,67,56,60,87,36,68,28,51,81,11,37,97,64,73,57,8,28,91,20,48,41,8,59,75,38,78,28,28,24,60,27,62,43,79,47,80,90,19,38,12,72,15,76,95,55,2,91,45,36,49,82,51,46,56,61,32,46,28,94
92,87,73,95,50,30,97,55,52,52,50,39,22,56,70,57,38,38,57,28,66,56,61,78,30,13,13,32,56,38,94,75,3,78,33,17,24,81,21,90,46,85,74,84,10,25,75,2,64,53,69,39,99,53,13,38,93,9,42,31,91,41,1,82,16,80,51,27,53,24,26,73,39,95,14,31,21,35,14,97,29,74,60,25,66,50,10,84,37,2,61,57,86,1,87,8,44,4,16,26,83,83,3,20,44,50,35,3,9,5,4,23,59,50,80,35,84,81,14,64,91,87,35,26,93,44,91,34
98,75,0,44,90,52,31,10,64,77,56,80,94,82,44,72,40,89,27,92,37,89,60,71,93,32,54,63,17,28,95,16,36,8,22,70,60,93,12,6,15,41,69,10,60,78,39,51,74,86,99,10,42,12,2,50,12,3,10,13,74,10,46,31,94,6,72,1,48,31,66,96,27,25,26,20,7,95,5,63,4,73,42,40,19,57,48,34,51,57,99,76,15,55,68,12,78,85,89,83,14,83,97,13,70,42,35,82,85,99,15,64,37,68,31,86,49,11,3,92,16,79,40,90,23,25,92,61
94,24,69,8,50,48,57,6,88,34,41,57,74,64,66,23,3,62,21,43,74,82,59,24,67,53,17,85,84,16,80,74,65,72,34,33,68,11,32,10,43,81,80,37,47,86,26,4,6,53,88,55,31,86,33,41,77,13,80,30,86,53,32,12,3,1,85,86,69,12,12,17,17,78,42,62,25,25,47,45,67,41,99,6,25,25,20,57,59,71,85,35,57,89,56,37,89,93,38,29,92,45,20,95,94,44,82,51,57,82,32,49,1,52,42,89,21,28,53,67,62,40,26,70,39,54,5,20
82,1,36,33,33,23,72,23,31,38,83,90,45,51,51,31,97,94,20,89,2,23,97,66,76,33,75,28,21,37,92,8,79,89,80,16,12,90,93,89,1,90,23,73,95,71,75,62,52,39,26,25,93,11,34,94,88,33,20,34,47,87,75,29,82,30,66,66,33,18,83,46,44,46,6,42,63,40,71,3,73,46,88,0,67,7,71,66,66,27,64,17,56,70,27,45,85,52,2,76,15,69,49,51,79,5,15,69,1,69,69,6,18,66,69,76,37,18,32,61,0,71,26,75,65,99,97,45
97,58,66,94,65,16,49,85,86,0,20,66,49,63,42,37,5,87,59,81,75,31,79,56,40,29,28,43,90,65,3,71,58,43,38,86,56,58,88,39,13,98,86,70,10,13,88,94,96,39,24,78,14,66,72,19,43,88,60,80,71,77,10,54,65,70,15,16,7,44,57,65,72,2,72,82,49,50,41,91,29,65,37,86,31,26,14,22,54,39,73,49,76,95,46,14,83,39,74,12,56,7,49,76,15,33,56,19,96,46,25,60,80,30,92,84,47,90,25,46,96,14,85,25,20,15,9,61
53,74,34,62,88,95,75,92,69,63,17,98,86,99,63,74,9,58,20,23,30,9,54,70,84,56,91,79,58,25,45,10,41,71,65,40,70,68,86,11,94,84,15,67,65,8,91,20,16,66,47,22,69,27,8,99,7,2,16,37,44,51,4,90,23,76,86,45,85,97,15,38,37,1,54,90,95,68,25,99,20,26,62,38,32,12,13,50,49,60,0,53,29,94,49,65,15,61,94,38,11,74,75,10,82,38,46,26,77,69,83,99,88,23,97,77,97,97,39,64,6,43,26,58,19,55,92,41
16,78,81,76,55,18,58,65,89,63,35,42,95,57,86,2,50,21,91,49,56,8,38,25,22,49,45,78,81,62,82,99,79,7,80,96,56,66,42,18,6,62,30,75,50,18,67,44,72,28,24,98,27,17,4,40,34,46,85,79,4,81,88,85,51,56,5,31,88,43,40,89,68,92,89,5,12,6,20,27,38,50,70,33,77,70,62,94,99,24,77,9,34,81,44,90,95,40,20,66,25,93,31,21,11,11,59,45,83,39,40,46,54,43,20,46,67,78,22,10,49,47,29,53,52,10,15,49
49,50,37,39,85,3,39,32,27,33,12,42,37,60,22,46,53,7,49,33,7,25,29,62,93,44,13,93,25,78,11,74,66,29,45,93,85,32,20,3,79,23,23,6,84,85,93,88,29,89,15,29,95,21,80,7,57,77,8,72,69,15,0,48,35,32,58,2,1,40,55,65,93,34,23,12,79,2,1,38,76,30,65,87,66,32,36,63,26,92,31,66,98,0,85,2,69,53,47,87,94,9,4,25,68,36,80,27,67,60,75,50,56,66,40,42,2,96,64,97,74,56,79,76,18,36,59,11
57,25,12,6,29,29,10,14,80,43,32,21,56,0,3,51,56,96,90,55,33,68,78,57,38,30,94,45,54,97,82,96,70,77,35,14,78,58,61,78,89,20,45,76,62,81,49,21,68,3,25,84,10,64,95,47,34,12,12,95,32,7,8,94,88,38,17,93,21,85,2,68,29,19,47,43,18,93,5,77,51,58,93,39,26,40,5,58,75,41,59,19,26,75,10,10,93,37,21,7,16,18,81,33,17,71,54,65,28,36,30,16,14,22,6,43,9,66,67,91,62,99,65,98,72,77,85,59
18,70,11,61,65,87,93,88,89,52,26,24,70,12,91,57,55,74,35,29,82,36,55,96,25,62,41,8,66,31,58,54,48,63,93,38,97,86,88,56,70,6,28,51,59,66,74,93,40,88,70,0,89,69,76,8,72,77,30,45,23,19,7,89,54,52,26,41,51,65,88,49,64,71,52,29,2,4,17,97,84,61,25,4,7,80,56,62,86,81,15,32,98,51,99,37,27,23,7,12,70,16,85,54,22,6,68,33,86,16,54,6,79,8,82,61,55,45,70,56,18,67,50,9,75,39,40,83
21,59,18,11,62,18,58,52,15,81,18,39,65,23,32,84,84,8,85,92,97,78,74,72,76,76,12,33,1,52,77,74,2,34,17,63,77,53,84,18,59,38,88,5,34,24,46,16,17,13,82,28,14,11,68,67,23,69,42,76,30,97,69,82,18,81,88,50,62,54,19,50,57,44,91,65,30,68,71,19,40,94,94,57,38,31,78,36,23,37,25,92,97,34,63,50,98,79,21,15,5,16,48,69,22,1,1,26,72,99,32,76,70,38,32,35,33,62,83,82,98,42,71,6,82,90,58,15
